,eav_id,title,subtitle,n_rooms,n_bedrooms,n_bathrooms,useful_area,built_area,land_area,price,built_year,energy_class,energy_consumption,co2_emission,co2_emission_scale,protected,status,parking,garage,floor_cover,property_subclass,terrace_area,heating_type,location_status
610,W-02ECBP,ENCANTADORES 2 PISOS REFORMADOS EN LAS RAMBLAS,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, Gòtic",2,2,2,178 m²,178 m²,,1.040.000 EUR,1968,E,211 kWh/(m²*a),43 kg/m²,E,True,Excelente,,,,Apartamento,,,Excelente
611,D-000F2I,ESTUPENDA PROMOCIÓN DE OBRA NUEVA EN SARRIÀ,"Obra nueva, Comprar | España, Barcelona, Sarria, Sarria", desde 4,desde 4, desde 3,desde 143 m²,,,desde 1.039.000 EUR,,,,,,False,,,,,,,,
612,W-02J8WI,PISO DE OBRA NUEVA CON TERRAZA EN SARRIÀ,"Apartamento, Comprar | España, Barcelona, Sarria, Sarria",4,4,3,143 m²,143 m²,,1.039.000 EUR,2020,B,29 kWh/(m²*a),5 kg/m²,A,False,Excelente,1,1,,Apartamento,21 m²,,Excelente
613,W-02O9KO,PISO AMPLIO Y ALTO EN VIA AUGUSTA,"Apartamento, Comprar | España, Barcelona, Sant Gervasi, Galvany",4,4,3,200 m²,200 m²,,1.035.000 EUR,1975,E,194 kWh/(m²*a),41 kg/m²,E,False,,3,3,,Apartamento,,,Muy bien
614,W-02FC4Y,MARAVILLOSA OBRA NUEVA EN PEDRALBES,"Apartamento, Comprar | España, Barcelona, Pedralbes, Pedralbes",3,3,2,139 m²,139 m²,,1.033.300 EUR,2017,A,,,,False,Excelente,2,2,,Apartamento,19 m²,,Excelente
615,W-02KH2R,REFORMA INTEGRAL DE FINCA REGIA EN EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",2,2,2,123 m²,123 m²,,1.030.000 EUR,1872,B,39 kWh/(m²*a),8 kg/m²,B,False,Excelente,,,,Apartamento,10 m²,,Excelente
616,W-02EOJW,FANTÁSTICA OBRA NUEVA CERCA DEL HOSPITAL SANT JOAN DE DEU,"Apartamento, Comprar | España, Barcelona, Sant Just - Esplugues, Esplugues - Finestrelles",3,3,2,139 m²,139 m²,,1.027.300 EUR,2017,A,,,,False,Excelente,2,2,,Apartamento,19 m²,,Excelente
617,W-02EOJO,OBRA NUEVA CON ZONA COMUNITARIA EN ZONA ALTA,"Apartamento, Comprar | España, Barcelona, Pedralbes, Pedralbes",3,3,2,139 m²,139 m²,,1.025.200 EUR,2017,A,,,,False,Excelente,2,2,,Apartamento,13 m²,,Excelente
618,W-02RPS0,PISO REFORMADO CON PISCINA EN EIXAMPLE DRET,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",2,2,2,123 m²,123 m²,,1.025.000 EUR,1900,D,68 kWh/(m²*a),13 kg/m²,C,False,Excelente,,,,Apartamento,,,Excelente
619,W-02CEVQ,PROMOCIÓN CON ZONA COMUNITARIA EN ZONA ALTA,"Apartamento, Comprar | España, Barcelona, Pedralbes, Pedralbes",3,3,2,139 m²,139 m²,,1.021.000 EUR,2017,A,,,,False,Excelente,2,2,,Apartamento,"18,9 m²",,Excelente
620,W-02MKIQ,MARAVILLOSA OBRA NUEVA EN PEDRALBES,"Apartamento, Comprar | España, Barcelona, Pedralbes, Pedralbes",3,3,2,139 m²,139 m²,,1.019.000 EUR,2017,A,25 kWh/(m²*a),5 kg/m²,A,False,Excelente,2,2,,Apartamento,19 m²,,Excelente
621,W-02EOL8,ESPECTACULAR OBRA NUEVA EN PEDRALBES,"Apartamento, Comprar | España, Barcelona, Pedralbes, Pedralbes",3,3,2,139 m²,139 m²,,1.019.000 EUR,2017,A,,,,False,Excelente,2,2,,Apartamento,19 m²,,Excelente
622,W-02EOL3,OBRA NUEVA CON ZONA COMUNITARIA EN ZONA ALTA,"Apartamento, Comprar | España, Barcelona, Pedralbes, Pedralbes",3,3,2,139 m²,139 m²,,1.008.500 EUR,2017,A,,,,False,Excelente,2,2,,Apartamento,13 m²,,Excelente
623,W-02R9ER,LUJOSA CASA DE 7 HABITACIONES EN EL CENTRO,"Casa, Comprar | España, Barcelona, Maresme, Mataró",7,7,5,408 m²,408 m²,256 m²,1.000.000 EUR,,E,221 kWh/(m²*a),46 kg/m²,E,False,Excelente,2,2,,Casa,70 m²,,Excelente
624,W-02QY07,MARAVILLOSO PISO CON PISCINA EN PEDRALBES,"Apartamento, Comprar | España, Barcelona, Pedralbes, Pedralbes",4,4,3,175 m²,175 m²,,1.000.000 EUR,1981,E,109 kWh/(m²*a),22 kg/m²,D,False,Excelente,,,,Apartamento,12 m²,,Excelente
625,W-025V0D,ATICO EN L'ANTIGA ESQUERRA DEL EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Esquerra",4,4,2,183 m²,183 m²,,1.000.000 EUR,,,,,,False,,,,,Loft / Ático,16 m²,,
626,W-02OW3W,VILLA CON ASCENSOR Y VISTAS AL MAR,"Casa, Comprar | España, Barcelona, Maresme, Santa Susanna",4,4,4,598 m²,598 m²,1.072 m²,999.998 EUR,2011,,,,,False,Excelente,3,3,,Casa unifamiliar,,,Muy bien
627,W-02KMPT,REFORMA INTEGRAL DE FINCA REGIA EN EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",2,2,2,123 m²,123 m²,,999.500 EUR,1872,B,39 kWh/(m²*a),8 kg/m²,B,False,Excelente,,,,Apartamento,10 m²,,Excelente
628,W-02P2VL,"EXCLUSIVO ÁTICO CON PISCINA, L'ILLA DIAGONAL","Apartamento, Comprar | España, Barcelona, Les Corts, Les corts",3,3,2,110 m²,110 m²,,999.000 EUR,2015,B,30 kWh/(m²*a),,B,False,Excelente,1,,,Loft / Ático,16 m²,,Excelente
629,W-02QOU7,CASA EN PLA DE L'AVELLÀ (VILASSAR DE MAR),"Casa, Comprar | España, Barcelona, Maresme, Cabrera de Mar",5,5,3,342 m²,342 m²,434 m²,998.000 EUR,2007,D,136 kWh/(m²*a),28 kg/m²,D,False,Excelente,,,,Casa,,,Excelente
630,W-02OVYH,CHALET DE LUJO EN ARGENTONA CON VISTAS AL MAR,"Casa, Comprar | España, Barcelona, Maresme, ARGENTONA",5,5,5,497 m²,497 m²,725 m²,997.000 EUR,2008,C,70 kWh/(m²*a),14 kg/m²,C,False,Excelente,3,3,,Casa unifamiliar,60 m²,,Excelente
631,W-02OGYY,CASA FUNCIONAL Y MODERNA EN CABRERA DE MAR,"Casa, Comprar | España, Barcelona, Maresme, Cabrera de Mar",4,4,3,285 m²,285 m²,285 m²,997.000 EUR,2003,F,284 kWh/(m²*a),59 kg/m²,E,False,Muy bien,3,3,,Casa unifamiliar,30 m²,,Muy bien
632,W-02RPAJ,PISO DE OBRA NUEVA EN BADALONA,"Apartamento, Comprar | España, Barcelona, Badalona, Front Marítim",3,3,2,114 m²,114 m²,,995.000 EUR,,A,19 kWh/(m²*a),3 kg/m²,A,False,Excelente,,,,Apartamento,"14,9 m²",,Excelente
633,W-02OOU3,ÁTICO ESQUINERO CON ESPECTACULARES TERRAZAS,"Apartamento, Comprar | España, Barcelona, Maresme, Montgat",3,3,2,142 m²,142 m²,,995.000 EUR,2022,A,18 kWh/(m²*a),3 kg/m²,A,False,Excelente,2,2,,Loft / Ático,107 m²,,Excelente
634,W-02MR76,MAGNIFICO PISO CON PISCINA EN SARRIÀ,"Apartamento, Comprar | España, Barcelona, Sarria, Sta. Amelia",,2,2,127 m²,127 m²,,995.000 EUR,1975,,,,,False,Bien,1,,,Apartamento,10 m²,,Excelente
635,W-02MM9L,MODERNA CASA A 4 VIENTOS EN CABRILS,"Casa, Comprar | España, Barcelona, Maresme, Cabrils",6,6,5,360 m²,390 m²,527 m²,995.000 EUR,2009,D,83 kWh/(m²*a),17 kg/m²,D,False,Excelente,2,,,Casa unifamiliar,,,Muy bien
636,W-02MIJ5,GRAN ÁTICO CON TERRAZAS Y PARKING EN LA SALUT,"Apartamento, Comprar | España, Barcelona, Gracia, La Salut",6,6,3,245 m²,245 m²,,995.000 EUR,1996,E,,,D,False,Muy bien,1,,,Loft / Ático,87 m²,,Excelente
637,W-02MHPW,AMPLIO Y ELEGANTE PISO EN EIXAMPLE DRET,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",4,4,2,188 m²,188 m²,,995.000 EUR,1939,E,142 kWh/(m²*a),29 kg/m²,E,False,Excelente,,,,Apartamento,,,Excelente
638,W-02MCJP,CASA DE LUJO CON VISTAS AL MAR,"Casa, Comprar | España, Barcelona, Maresme, Canet de Mar",6,6,3,270 m²,270 m²,450 m²,995.000 EUR,1980,E,190 kWh/(m²*a),39 kg/m²,E,False,Excelente,2,2,,Casa unifamiliar,,,Excelente
639,W-02J2FO,LUZ Y LUJO NATURAL EN GRAN CASA EN SENTMENAT,"Casa, Comprar | España, Barcelona, Sentmenat",4,4,7,624 m²,624 m²,1.959 m²,995.000 EUR,1964,B,48 kWh/(m²*a),8 kg/m²,A,False,Excelente,4,4,,Casa unifamiliar,,,Excelente
640,D-000GW3,ESPECTACULAR EDIFICIO CON JARDINES Y TERRAZAS EN POBLENOU,"Obra nueva, Comprar | España, Barcelona, SANT MARTIN, El Poblenou", desde 3,desde 3, desde 2,desde 150 m²,,,desde 990.000 EUR,,,,,,False,,,,,,,,
641,W-02RU45,ELEGANTE CASA CON VISTAS AL MAR,"Casa, Comprar | España, Barcelona, Maresme, Cabrils",6,6,4,501 m²,501 m²,730 m²,990.000 EUR,1999,E,199 kWh/(m²*a),42 kg/m²,E,False,Muy bien,2,2,,Casa unifamiliar,,,Muy bien
642,W-02RFZ5,CASA CON PISCINA EN EL GOLF DE LLAVANERES,"Casa, Comprar | España, Barcelona, Maresme, Sant Andreu de Llavaneres",5,5,4,403 m²,403 m²,,990.000 EUR,1990,G,447 kWh/(m²*a),94 kg/m²,G,False,Muy bien,,,,Casa unifamiliar,15 m²,,Excelente
643,W-02Q6SM,ESPECTACULAR ÁTICO AL LADO DE RAMBLA POBLENOU,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, El Poblenou",4,4,2,181 m²,181 m²,,990.000 EUR,1997,,,,,False,Muy bien,1,1,,Apartamento,70 m²,,Excelente
644,W-02P2D1,SEÑORIAL CASA EN EL CENTRO DE ARGENTONA,"Casa, Comprar | España, Barcelona, Maresme, ARGENTONA",5,5,4,512 m²,512 m²,1.377 m²,990.000 EUR,1920,G,322 kWh/(m²*a),68 kg/m²,F,False,Excelente,2,2,,Casa unifamiliar,60 m²,,Excelente
645,W-02OKWA,FANTÁSTICO ÁTICO CON GRAN TERRAZA EN POBLENOU,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, El Poblenou",3,3,2,150 m²,150 m²,,990.000 EUR,2022,E,153 kWh/(m²*a),31 kg/m²,E,True,Excelente,,,,Apartamento,80 m²,,Excelente
646,W-02O4A3,VIVIENDA DE DOS DORMITORIOS EN EIXAMPLE DRET,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",2,2,2,91 m²,91 m²,,990.000 EUR,,A,130 kWh/(m²*a),22 kg/m²,A,False,,,,,Apartamento,,,
647,W-02MI12,CHALET CON VISTAS AL MAR Y CAMPO GOLF,"Casa, Comprar | España, Barcelona, Maresme, Sant Vicenc de Montalt",5,5,4,479 m²,479 m²,822 m²,990.000 EUR,2005,E,184 kWh/(m²*a),39 kg/m²,E,False,Excelente,12,10,,Casa unifamiliar,70 m²,,Excelente
648,W-025QBY,FANTÁSTICO PISO PARA ESTRENAR EN PEDRALBES,"Apartamento, Comprar | España, Barcelona, Pedralbes, Pedralbes",2,2,2,108 m²,108 m²,,990.000 EUR,2009,D,81 kWh/(m²*a),,D,False,Excelente,,,,Apartamento,27 m²,,
649,W-02RBH9,EXCLUSIVA PROMOCIÓN EN SAGRADA FAMÍLIA,"Apartamento, Comprar | España, Barcelona, Eixample, Sagrada Familia",3,3,2,130 m²,130 m²,,987.000 EUR,2024,APLUSPLUS,25 kWh/(m²*a),4 kg/m²,A,False,Excelente,,,,Apartamento,11 m²,,Excelente
650,W-02P0RB,SEÑORIAL PISO SEGREGABLE EN PORTAFERRISSA,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, Gòtic",4,4,3,242 m²,242 m²,,985.000 EUR,1900,D,133 kWh/(m²*a),22 kg/m²,E,False,Excelente,,,,Apartamento,8 m²,,Excelente
651,W-02KDVG,CASA EMBLEMÁTICA FRENTE AL MAR EN MONTGAT,"Casa, Comprar | España, Barcelona, Maresme, Montgat",5,5,2,220 m²,220 m²,,985.000 EUR,1800,C,93 kWh/(m²*a),19 kg/m²,C,True,Muy bien,,,,Casa unifamiliar,,,Excelente
652,W-02RD2I,CÓMODA CASA EN LA MEJOR ZONA DE ALELLA,"Casa, Comprar | España, Barcelona, Maresme, ALELLA",5,5,5,388 m²,388 m²,1.063 m²,980.000 EUR,1998,E,155 kWh/(m²*a),32 kg/m²,D,False,Muy bien,2,2,,Casa unifamiliar,,,Excelente
653,W-02RBHK,ÁTICO TRIPLEX CON VISTAS EN DOCTOR FLEMING,"Apartamento, Comprar | España, Barcelona, Sant Gervasi, Turo Parc",4,4,4,156 m²,156 m²,,980.000 EUR,1987,,,,,False,Necesita renovaciones,2,2,,Loft / Ático,10 m²,,Muy bien
654,W-02QYYC,ELEGANTE CHALET EN CABRILS,"Casa, Comprar | España, Barcelona, Maresme, Cabrils",5,5,3,410 m²,410 m²,900 m²,980.000 EUR,1990,E,156 kWh/(m²*a),32 kg/m²,D,False,Muy bien,,,,Casa unifamiliar,,,Muy bien
655,W-02QT1F,EXCLUSIVA CASA CON AMPLIA TERRAZA EN EL CENTRO,"Casa, Comprar | España, Barcelona, Sant Just - Esplugues, Sant Joan Despí",5,5,4,343 m²,343 m²,363 m²,980.000 EUR,1920,E,182 kWh/(m²*a),39 kg/m²,E,False,Muy bien,,,,Casa unifamiliar,,,Excelente
656,W-02OWDA,ESPECTACULAR CHALET CON VISTAS AL MAR,"Casa, Comprar | España, Barcelona, Maresme, Tiana",6,6,4,462 m²,462 m²,794 m²,980.000 EUR,,,,,,False,,,,,Casa unifamiliar,,,
657,W-02NT9V,PALACETE MODERNISTA DE LUJO,"Casa, Comprar | España, Barcelona, Maresme, Canet de Mar",6,6,6,260 m²,260 m²,161 m²,980.000 EUR,1910,F,230 kWh/(m²*a),41 kg/m²,E,False,Excelente,,,,Villa,30 m²,,Excelente
658,W-02MHNM,PISO DOMOTIZADO CON REFORMA DE ALTA CALIDAD,"Apartamento, Comprar | España, Barcelona, Les Corts, Maternitat",3,3,2,,151 m²,,980.000 EUR,1969,,,,,False,Excelente,,,,Apartamento,,,Excelente
659,W-02KMPR,REFORMA INTEGRAL DE FINCA REGIA EN EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",2,2,2,123 m²,123 m²,,980.000 EUR,1872,B,39 kWh/(m²*a),8 kg/m²,B,False,Excelente,,,,Apartamento,10 m²,,Excelente
660,W-02RNS4,FANTÁSTICO PISO EN PEDRALBES,"Apartamento, Comprar | España, Barcelona, Pedralbes, Pedralbes",4,4,2,147 m²,147 m²,,975.000 EUR,1976,E,209 kWh/(m²*a),44 kg/m²,E,False,Excelente,1,1,,Apartamento,8 m²,,Excelente
661,W-02QWGD,CUATRO CASAS INDEPENDIENTES CON ZONA COMUNITARIA,"Casa, Comprar | España, Barcelona, Bagés- Manresa, Sant Fruitós de Bagés",13,13,13,1.036 m²,1.036 m²,1.733 m²,975.000 EUR,2010,E,103 kWh/(m²*a),17 kg/m²,C,False,Muy bien,8,8,,Casa unifamiliar,,,Excelente
662,W-02NFVI,ÁTICO CON TERRAZA EN RAMBLA DE CATALUNYA,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",4,4,3,144 m²,144 m²,,975.000 EUR,1903,F,218 kWh/(m²*a),42 kg/m²,E,False,Bien,,,,Loft / Ático,24 m²,,Excelente
663,W-02F1I9,"EDIFICIO MODERNISTA EN GIRONELLA, CAL BASSACS","Casa, Comprar | España, Barcelona, Bagés- Manresa, Sallent- Navàs",10,10,3,1.354 m²,1.354 m²,7.000 m²,975.000 EUR,1900,,,,,False,Necesita restauración,,,,Finca,,,Muy bien
664,W-0249CN,ESPECTACULAR PISO CON VISTAS AL MAR EN VALLCARCA,"Casa, Comprar | España, Barcelona, Gracia, Vallcarca- Penitents",6,5,3,222 m²,222 m²,117 m²,975.000 EUR,,D,146 kWh/(m²*a),24 kg/m²,D,False,Excelente,,2,,Casa unifamiliar,,,
665,W-022MIX,MAGNÍFICO PISO EN FINCA DEL S.XIV EN EL GÒTIC,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, Gòtic",2,2,2,264 m²,264 m²,,975.000 EUR,1850,E,145 kWh/(m²*a),29 kg/m²,E,False,Excelente,,,,Apartamento,,,Excelente
666,W-02P1ZD,MASÍA CATALANA EN PALAFOLLS,"Casa, Comprar | España, Barcelona, Maresme, Palafolls",6,6,3,450 m²,450 m²,"2,5 ha",970.000 EUR,1890,,,,,False,Muy bien,,,,Finca,,,Excelente
667,W-02O3OB,4 VIVIENDAS CON LICENCIA TURÍSTICA,"Casa, Comprar | España, Barcelona, Maresme, Palafolls",16,16,7,738 m²,738 m²,2.403 m²,970.000 EUR,1983,E,200 kWh/(m²*a),52 kg/m²,E,False,Bien,4,4,,Casa unifamiliar,,,Bien
668,W-02J3Q2,LOFT MODERNO CON JARDÍN PRIVADO EN POBLENOU,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, El Parc i La Llacuna del Poblenou",3,3,2,139 m²,139 m²,,969.000 EUR,,,,,,False,Excelente,,,,Apartamento,86 m²,,Excelente
669,W-02LVDM,PISO PARA REFORMAR EN EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",3,3,3,193 m²,193 m²,,963.000 EUR,1900,,,,,False,Necesita renovaciones,,,,Apartamento,"24,09 m²",,Excelente
670,D-0009VS,PRECIOSOS APARTAMENTOS EN LAS RAMBLAS,"Obra nueva, Comprar | España, Barcelona, Ciutat Vella, Gòtic", desde 2,desde 2, desde 2,desde 166 m²,,,desde 960.000 EUR,,,,,,False,,,,,,,,
671,W-02RL50,LUMINOSO PISO CON ASCENSOR CERCA DE LA RAMBLA,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",4,4,4,137 m²,137 m²,,960.000 EUR,1960,E,118 kWh/(m²*a),20 kg/m²,D,False,Excelente,,,,Apartamento,,,Muy bien
672,W-02RHVR,PRECIOSO PISO CON TERRAZA EN TRES TORRES,"Apartamento, Comprar | España, Barcelona, Sant Gervasi, Tres Torres",4,4,2,146 m²,146 m²,,960.000 EUR,1970,E,132 kWh/(m²*a),27 kg/m²,E,False,Muy bien,1,,,Apartamento,,,Excelente
673,W-02QV1K,"BONITA CASA EN VENTA EN CASAGEMES, BADALONA","Casa, Comprar | España, Barcelona, Badalona, Badalona",4,4,3,219 m²,219 m²,75 m²,960.000 EUR,2004,E,162 kWh/(m²*a),34 kg/m²,E,False,,,2,,Casa,35 m²,,Excelente
674,W-02Q296,CASA EN CABRERA DE MAR EN TRANQUILA URBANIZACIÓN,"Casa, Comprar | España, Barcelona, Maresme, Cabrera de Mar",4,4,4,372 m²,372 m²,800 m²,960.000 EUR,2006,E,198 kWh/(m²*a),33 kg/m²,D,False,Muy bien,2,2,,Casa unifamiliar,,,Muy bien
675,W-02HZUD,ENCANTADOR 3 PISOS EN LAS RAMBLAS,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, Gòtic",3,3,3,166 m²,166 m²,,960.000 EUR,1968,C,51 kWh/(m²*a),11 kg/m²,C,True,Excelente,,,,Apartamento,,,Excelente
676,W-02NNTQ,EXCLUSIVO PISO DE OBRA NUEVA EN GALVANY,"Apartamento, Comprar | España, Barcelona, Sant Gervasi, Galvany",2,2,2,106 m²,106 m²,,955.000 EUR,2021,A,20 kWh/(m²*a),3 kg/m²,A,False,Excelente,1,,,Apartamento,,,Excelente
677,D-000EH4,FINCA REGIA REFORMADA EN EIXAMPLE,"Obra nueva, Comprar | España, Barcelona, Eixample, Eixample Dreta", desde 2,desde 2, desde 2,desde 114 m²,,,desde 950.000 EUR,,,,,,False,,,,,,,,
678,W-02RFEX,CHALET CON VISTAS ESPECTACULARES,"Casa, Comprar | España, Barcelona, Maresme, Cabrils",4,4,3,307 m²,307 m²,1.100 m²,950.000 EUR,2001,D,133 kWh/(m²*a),34 kg/m²,D,False,,2,2,,Casa unifamiliar,,,
679,W-02R6H4,ACOGEDOR Y TRANQUILO PRINCIPAL CON TERRAZA,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Esquerra",3,3,2,157 m²,157 m²,,950.000 EUR,1900,E,108 kWh/(m²*a),22 kg/m²,D,False,Muy bien,,,,Apartamento,40 m²,,Muy bien
680,W-02QZXL,BONITA CASA MEDITERRÁNEA CON VISTAS,"Casa, Comprar | España, Barcelona, Maresme, ARGENTONA",7,7,5,450 m²,450 m²,1.740 m²,950.000 EUR,1977,,,,,False,Muy bien,,,,Casa unifamiliar,20 m²,,Muy bien
681,W-02QTH0,"CASA MODERNA, EXTENSO JARDÍN Y VISTAS AL MAR","Casa, Comprar | España, Barcelona, Maresme, Mataró",4,4,3,309 m²,309 m²,,950.000 EUR,2021,B,58 kWh/(m²*a),12 kg/m²,B,False,Excelente,2,2,,Casa,,,Muy bien
682,W-02Q7MN,CÉNTRICO SOLAR EDIFICABLE EN ZONA RESIDENCIAL,"Terreno, Comprar | España, Barcelona, Ripollet, Centre",,,,,,608 m²,950.000 EUR,,,,,,False,,,,,Terreno,,,Muy bien
683,W-02PU0J,PISO EN FINCA REGIA CON LICENCIA TURÍSTICA EN EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Esquerra",3,3,2,147 m²,147 m²,,950.000 EUR,1900,E,111 kWh/(m²*a),20 kg/m²,D,True,,,,,Apartamento,,,
684,W-02OY8G,CASA DE DISEÑO EN ARGENTONA,"Casa, Comprar | España, Barcelona, Maresme, ARGENTONA",6,6,6,677 m²,677 m²,2.000 m²,950.000 EUR,1985,F,271 kWh/(m²*a),71 kg/m²,E,False,Muy bien,2,2,,Casa unifamiliar,100 m²,,Muy bien
685,W-02O6LA,CHALET EN LA MEJOR URBANIZACIÓN DE SANT POL DE MAR,"Casa, Comprar | España, Barcelona, Maresme, Sant Pol de Mar",5,5,4,462 m²,462 m²,929 m²,950.000 EUR,2004,E,159 kWh/(m²*a),33 kg/m²,D,True,Bien,4,4,,Casa unifamiliar,30 m²,,Muy bien
686,W-02N5Y9,VIVIENDA FAMILIAR ENTRE EL CAMPO Y EL MAR,"Casa, Comprar | España, Barcelona, Maresme, Sant Pol de Mar",7,7,5,480 m²,480 m²,1.546 m²,950.000 EUR,1982,,,,,False,,3,3,,Villa,50 m²,,Muy bien
687,W-02JBT7,FANTÁSTICO PISO CON TERRAZA EN SANT GERVASI,"Apartamento, Comprar | España, Barcelona, Sant Gervasi, Putxet",2,2,3,214 m²,214 m²,,950.000 EUR,1968,,,,,False,Excelente,1,,,Apartamento,20 m²,,Excelente
688,W-02J4FZ,PRECIOSO ÁTICO EN SARRIÁ,"Apartamento, Comprar | España, Barcelona, Sarria, Sarria",2,2,2,124 m²,124 m²,,950.000 EUR,1964,F,,,E,False,Excelente,,1,,Loft / Ático,90 m²,,Excelente
689,W-02FA7M,REFORMA INTEGRAL DE FINCA REGIA EN EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",2,2,2,123 m²,123 m²,,950.000 EUR,1872,B,39 kWh/(m²*a),8 kg/m²,B,False,Excelente,,,,Apartamento,10 m²,,Excelente
690,W-02CIMZ,PISO A REFORMAR CON TERRAZA EN EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",4,4,1,150 m²,"149,74 m²",,950.000 EUR,1910,E,141 kWh/(m²*a),29 kg/m²,E,True,Necesita restauración,,,,Apartamento,"52,74 m²",,Muy bien
691,W-02R6XB,PISO DE CUATRO HABITACIONES EN SANT GERVARSI,"Apartamento, Comprar | España, Barcelona, Sant Gervasi, Bonanova",4,4,3,106 m²,106 m²,,945.000 EUR,2022,B,30 kWh/(m²*a),5 kg/m²,A,True,Excelente,,28,,Apartamento,,,Excelente
692,W-02R1U3,EXCLUSIVAS CASAS EN TIANA,"Casa, Comprar | España, Barcelona, Maresme, Tiana",5,5,4,336 m²,336 m²,303 m²,945.000 EUR,2023,A,22 kWh/(m²*a),3 kg/m²,A,False,Excelente,,2,,Casa,50 m²,,Excelente
693,W-02EY4C,EXCLUSIVA CASA UNIFAMILIAR EN HOSPITALET CENTRE,"Casa, Comprar | España, Barcelona, Hospitalet, Centre - Sant Josep",7,5,5,300 m²,300 m²,,945.000 EUR,,E,192 kWh/(m²*a),37 kg/m²,E,False,Muy bien,2,2,,Casa,30 m²,,Excelente
694,W-02J3X7,IMPRESIONANTE Y EXQUISITA CASA EN MAS RAM,"Casa, Comprar | España, Barcelona, Badalona, Badalona",4,4,4,377 m²,377 m²,1.110 m²,940.000 EUR,1990,E,249 kWh/(m²*a),52 kg/m²,E,False,Excelente,,,,Casa unifamiliar,,,Excelente
695,W-02ROUS,EXCLUSIVA CASA EN MATADEPERA,"Casa, Comprar | España, Barcelona, Matadepera",4,4,3,314 m²,314 m²,1.087 m²,935.000 EUR,,,,,,False,,3,3,,Casa unifamiliar,,,
696,W-02OQKS,OBRA NUEVA CON VISTAS ESPECTACULARES,"Casa, Comprar | España, Barcelona, Matadepera",5,5,3,265 m²,265 m²,850 m²,935.000 EUR,2023,,,,,False,Excelente,2,,,Casa unifamiliar,,,Excelente
697,W-02RBGW,EXCLUSIVA PROMOCION EN SAGRADA FAMILIA,"Apartamento, Comprar | España, Barcelona, Eixample, Sagrada Familia",3,3,2,130 m²,130 m²,,932.000 EUR,2024,APLUSPLUS,25 kWh/(m²*a),4 kg/m²,A,False,Excelente,,,,Apartamento,11 m²,,Excelente
698,W-02ROGM,MARAVILLOSO PISO A REFORMAR EN PLENO EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",3,3,1,183 m²,183 m²,,930.000 EUR,1900,E,139 kWh/(m²*a),35 kg/m²,E,True,Necesita restauración,,,,Dúplex,,,Excelente
699,W-02QE25,FUNI - CASA DE DISEÑO CON VISTAS AL MAR,"Casa, Comprar | España, Barcelona, Maresme, PREMIÀ DE DALT",5,5,4,340 m²,340 m²,1.074 m²,930.000 EUR,1975,F,289 kWh/(m²*a),61 kg/m²,E,False,Muy bien,2,2,,Casa unifamiliar,,,Muy bien
700,W-02O49N,VIVIENDA DE DOS DORMITORIOS EN EIXAMPLE DRET,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",2,2,2,91 m²,91 m²,,930.000 EUR,,A,130 kWh/(m²*a),22 kg/m²,A,False,,,,,Apartamento,,,
701,W-02KM2D,ESTUPENDO PISO EN EL CORAZÓN DE GALVANY,"Apartamento, Comprar | España, Barcelona, Sant Gervasi, Galvany",5,5,2,110 m²,110 m²,,930.000 EUR,1951,E,141 kWh/(m²*a),29 kg/m²,E,False,Excelente,,,,Apartamento,,,Excelente
702,D-000I6V,ESPLENDIDA PROMOCIÓN EN GRÀCIA CON GRANDES ACABADOS,"Obra nueva, Comprar | España, Barcelona, Gracia, Vila de Gracia", desde 3,desde 3, desde 3,desde 137 m²,,,desde 925.000 EUR,,,,,,False,,,,,,,,
703,D-000GR6,OBRA NUEVA CON APARCAMIENTO EN EIXAMPLE,"Obra nueva, Comprar | España, Barcelona, Eixample, Eixample Dreta", desde 2,desde 2, desde 2,desde 91 m²,,,desde 925.000 EUR,,,,,,False,,,,,,,,
